Date,Time,ChamTemp,ChamRH,LED1,LED2,LED3,LED4,LED5,LED6,LED7,LED8,LED9,LED10,Total.Solar..Watt.m2.,Simulated.Date.Time
12/09/2016,5:00,15.2,80,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 5:00
12/09/2016,5:15,15.1,80,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 5:15
12/09/2016,5:30,15,80,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 5:30
12/09/2016,5:45,15,80,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 5:45
12/09/2016,6:00,15,80,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 6:00
12/09/2016,6:15,15,80,0,0,0,0,0,0,0,0,18,0,18.21639938,12/09/2016 6:15
12/09/2016,6:30,15,80,0,0,0,0,0,0,0,0,18,0,106.5948569,12/09/2016 6:30
12/09/2016,6:45,15.1,80,0,0,0,0,0,0,0,0,0,26,231.3040764,12/09/2016 6:45
12/09/2016,7:00,15.2,80,0,0,0,0,0,0,0,0,0,40,353.8612216,12/09/2016 7:00
12/09/2016,7:15,15.2,80,0,0,0,0,0,0,0,0,0,52,461.4359017,12/09/2016 7:15
12/09/2016,7:30,15.3,80,0,0,0,0,0,0,0,0,0,62,552.2768744,12/09/2016 7:30
12/09/2016,7:45,15.5,80,0,0,0,0,0,0,0,0,0,70,628.0537886,12/09/2016 7:45
12/09/2016,8:00,15.6,80,0,0,0,0,0,15,0,0,0,77,691.1478346,12/09/2016 8:00
12/09/2016,8:15,15.8,80,0,16,15,0,0,18,0,0,0,83,743.7989943,12/09/2016 8:15
12/09/2016,8:30,15.9,80,0,19,19,0,0,21,0,0,0,88,787.8931509,12/09/2016 8:30
12/09/2016,8:45,16.1,80,0,23,22,0,0,24,0,0,0,92,824.9554939,12/09/2016 8:45
12/09/2016,9:00,16.3,80,0,27,26,0,0,27,0,0,0,96,856.201354,12/09/2016 9:00
12/09/2016,9:15,16.5,80,0,31,30,0,0,30,0,0,0,99,882.5950869,12/09/2016 9:15
12/09/2016,9:30,16.7,80,0,35,34,16,0,33,0,0,0,101,904.9021552,12/09/2016 9:30
12/09/2016,9:45,17,80,0,39,37,18,0,35,0,16,0,103,923.7313308,12/09/2016 9:45
12/09/2016,10:00,17.2,80,0,43,40,19,16,37,0,17,0,105,939.5676891,12/09/2016 10:00
12/09/2016,10:15,17.5,80,0,46,43,21,17,40,15,18,0,107,952.7980069,12/09/2016 10:15
12/09/2016,10:30,17.7,80,0,49,46,22,18,42,16,19,0,108,963.730177,12/09/2016 10:30
12/09/2016,10:45,18,80,0,52,48,23,19,43,17,20,0,109,972.6079931,12/09/2016 10:45
12/09/2016,11:00,18.3,80,0,54,50,24,19,45,17,20,0,110,979.6223587,12/09/2016 11:00
12/09/2016,11:15,18.6,80,0,56,52,24,20,46,18,21,0,110,984.9197185,12/09/2016 11:15
12/09/2016,11:30,18.8,80,0,57,53,25,20,46,18,21,0,111,988.6082988,12/09/2016 11:30
12/09/2016,11:45,19.1,79,0,58,54,25,20,47,18,21,0,111,990.7625813,12/09/2016 11:45
12/09/2016,12:00,19.4,78,0,58,54,25,21,47,18,21,0,111,991.4263092,12/09/2016 12:00
12/09/2016,12:15,19.7,77,0,58,54,25,20,47,18,21,0,111,990.6142191,12/09/2016 12:15
12/09/2016,12:30,20,76,0,57,53,25,20,47,18,21,0,111,988.3126126,12/09/2016 12:30
12/09/2016,12:45,20.3,75,0,56,52,24,20,46,18,21,0,110,984.4788007,12/09/2016 12:45
12/09/2016,13:00,20.6,73,0,54,50,24,19,45,17,20,0,110,979.0393889,12/09/2016 13:00
12/09/2016,13:15,20.8,72,0,52,49,23,19,43,17,20,0,109,971.8872901,12/09/2016 13:15
12/09/2016,13:30,21.1,71,0,50,46,22,18,42,16,19,0,108,962.8772729,12/09/2016 13:30
12/09/2016,13:45,21.4,70,0,47,44,21,17,40,15,18,0,107,951.8197485,12/09/2016 13:45
12/09/2016,14:00,21.6,69,0,43,40,19,16,38,0,17,0,105,938.4723733,12/09/2016 14:00
12/09/2016,14:15,21.9,68,0,40,37,18,15,35,0,16,0,103,922.5288833,12/09/2016 14:15
12/09/2016,14:30,22.1,67,0,36,34,16,0,33,0,0,0,101,903.6043667,12/09/2016 14:30
12/09/2016,14:45,22.3,67,0,32,30,0,0,30,0,0,0,99,881.2159248,12/09/2016 14:45
12/09/2016,15:00,22.5,66,0,28,26,0,0,27,0,0,0,96,854.7573769,12/09/2016 15:00
12/09/2016,15:15,22.7,65,0,23,23,0,0,24,0,0,0,92,823.4664051,12/09/2016 15:15
12/09/2016,15:30,22.9,65,0,19,19,0,0,21,0,0,0,88,786.3825436,12/09/2016 15:30
12/09/2016,15:45,23.1,64,0,16,15,0,0,18,0,0,0,83,742.2953589,12/09/2016 15:45
12/09/2016,16:00,23.2,63,0,0,0,0,0,16,0,0,0,77,689.6859175,12/09/2016 16:00
12/09/2016,16:15,23.4,63,0,0,0,0,0,0,0,0,0,70,626.6763943,12/09/2016 16:15
12/09/2016,16:30,23.5,63,0,0,0,0,0,0,0,0,0,62,551.0371144,12/09/2016 16:30
12/09/2016,16:45,23.6,62,0,0,0,0,0,0,0,0,0,52,460.3994542,12/09/2016 16:45
12/09/2016,17:00,23.7,62,0,0,0,0,0,0,0,0,0,40,353.1063529,12/09/2016 17:00
12/09/2016,17:15,23.8,62,0,0,0,0,0,0,0,0,0,26,230.9096093,12/09/2016 17:15
12/09/2016,17:30,23.8,62,0,0,0,0,0,0,0,0,18,0,106.5710948,12/09/2016 17:30
12/09/2016,17:45,23.8,62,0,0,0,0,0,0,0,0,18,0,18.30966363,12/09/2016 17:45
12/09/2016,18:00,23.8,61,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 18:00
12/09/2016,18:15,23.8,62,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 18:15
12/09/2016,18:30,23.8,62,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 18:30
12/09/2016,18:45,23.8,62,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 18:45
12/09/2016,19:00,23.7,62,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 19:00
12/09/2016,19:15,23.6,62,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 19:15
12/09/2016,19:30,23.5,63,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 19:30
12/09/2016,19:45,23.4,63,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 19:45
12/09/2016,20:00,23.2,63,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 20:00
12/09/2016,20:15,23.1,64,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 20:15
12/09/2016,20:30,22.9,65,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 20:30
12/09/2016,20:45,22.7,65,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 20:45
12/09/2016,21:00,22.5,66,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 21:00
12/09/2016,21:15,22.3,67,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 21:15
12/09/2016,21:30,22.1,67,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 21:30
12/09/2016,21:45,21.9,68,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 21:45
12/09/2016,22:00,21.6,69,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 22:00
12/09/2016,22:15,21.4,70,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 22:15
12/09/2016,22:30,21.1,71,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 22:30
12/09/2016,22:45,20.8,72,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 22:45
12/09/2016,23:00,20.6,73,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 23:00
12/09/2016,23:15,20.3,74,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 23:15
12/09/2016,23:30,20,76,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 23:30
12/09/2016,23:45,19.7,77,0,0,0,0,0,0,0,0,18,0,0,12/09/2016 23:45
13/09/2016,0:00,19.4,78,0,0,0,0,0,0,0,0,18,0,0,13/09/2016 0:00
13/09/2016,0:15,19.1,79,0,0,0,0,0,0,0,0,18,0,0,13/09/2016 0:15
13/09/2016,0:30,18.8,80,0,0,0,0,0,0,0,0,18,0,0,13/09/2016 0:30
13/09/2016,0:45,18.6,80,0,0,0,0,0,0,0,0,18,0,0,13/09/2016 0:45
13/09/2016,1:00,18.3,80,0,0,0,0,0,0,0,0,18,0,0,13/09/2016 1:00
13/09/2016,1:15,18,80,0,0,0,0,0,0,0,0,18,0,0,13/09/2016 1:15
13/09/2016,1:30,17.7,80,0,0,0,0,0,0,0,0,18,0,0,13/09/2016 1:30
13/09/2016,1:45,17.5,80,0,0,0,0,0,0,0,0,18,0,0,13/09/2016 1:45
13/09/2016,2:00,17.2,80,0,0,0,0,0,0,0,0,18,0,0,13/09/2016 2:00
13/09/2016,2:15,17,80,0,0,0,0,0,0,0,0,18,0,0,13/09/2016 2:15
13/09/2016,2:30,16.7,80,0,0,0,0,0,0,0,0,18,0,0,13/09/2016 2:30
13/09/2016,2:45,16.5,80,0,0,0,0,0,0,0,0,18,0,0,13/09/2016 2:45
13/09/2016,3:00,16.3,80,0,0,0,0,0,0,0,0,18,0,0,13/09/2016 3:00
13/09/2016,3:15,16.1,80,0,0,0,0,0,0,0,0,18,0,0,13/09/2016 3:15
13/09/2016,3:30,15.9,80,0,0,0,0,0,0,0,0,18,0,0,13/09/2016 3:30
